250	112718	38661	161750	117003	95976	70059	179195	164570	149323	
139459	28535	78970	13568	135150	144989	39741	138806	123144	
130981	108800	19660	109074	9924	194918	92808	193997	145575	
106193	135986	138562	74423	77725	9991	161958	33912	12164	
62112	156898	42494	64382	96934	1831	87974	101573	121190	
151709	80216	69961	168532	188467	124664	199459	10693	112572	
172713	77353	61282	56844	5340	122515	78238	3723	6207	
91141	171590	187356	80380	145459	122320	161677	175087	116521	
119005	15802	158637	92442	118126	117888	113841	163215	134552	
68716	2044	53463	68313	46419	154206	74350	173976	23371	
145117	125787	178792	36604	107115	180403	156019	193044	39473	
180312	159486	190682	169764	178072	125744	37092	123388	52999	
50130	146442	157624	34187	142780	96189	16297	161311	171071	
24927	61495	114665	94596	152411	38374	145557	199008	3070	
129528	138330	34828	14423	54995	135327	167787	111333	74246	
155903	46504	127648	46333	40919	194210	56350	4577	153846	
30366	9393	1849	69717	128777	68649	82914	83304	18134	
109038	139856	67599	131506	175252	107097	114006	10797	93156	
51998	85361	172670	97318	17487	113164	141882	155695	172847	
170112	58602	172877	128985	149372	165730	153126	174385	181667	
182509	104393	88035	21528	70804	164613	85544	33967	170	
131494	154713	12744	17963	77133	136780	161524	30818	28571	
9692	69229	3711	195687	129528	10730	182833	127496	86344	
4211	48519	78391	130804	156379	4565	165211	27686	126855	
110082	196701	92686	42958	60140	156434	68509	96122	121606	
20502	196890	151166	30177	91282	142328	199752	155103	128332	
124242	189223	137634	57961	113433	58077	109648	142474	49288	
109337	98527	190414	133966	153034	124676	89152	159754	149109	
197787	40925	125896	181966	118261	183681	101109	97880	89945	
177870	188082	36586	50392	40602	146100	188228	125018	8270	
128271	6903	111272	108897	89268	12274	199209	25550	120183	
10071	34559	132049	66488	63192	130718	82108	85502	44325	
135705	33290	99510	101530	160548	87015	903	67898	75180	
25715	165467	146662	178230	128668	130120	102897	146796	147437	
191421	93168	72653	22437	180934	164247	90958	21735	173891	
152277	7825	83335	187227	13550	32972	42256	23383	118224	
23670	123656	116021	138061	146314	183132	133947	59701	161775	
75638	199502	154505	40883	34114	77652	36244	116198	39125	
192031	38051	76346	60799	24164	39631	9247	154236	152210	
176210	354	89725	85276	160310	92271	98973	149878	47701	
111882	18549	184408	178768	171406	11926	98179	126409	149445	
151215	51149	181984	158399	39924	110570	10248	104436	158076	
140832	4809	146350	110674	182845	175111	159388	61086	78989	
96379	10516	130395	170	153718	151239	43947	30952	11505	
134124	6537	69174	139575	159632	87253	196347	127111	59060	
95396	174873	15857	20197	28645	28602	183602	61746	74765	
162770	9326	162843	48000	179579	51302	53872	41603	45876	
169233	174971	177541	168959	121856	8179	34706	36750	71182	
89854	37013	178896	124609	109270	182338	104521	146131	199868	
193868	173488	168043	29334	74881	56875	34193	194753	148365	
143323	6177	129009	162544	147187	163636	24927	143781	75015	
129968	183089	177937	6433	154700	89774	1513	45723	83695	
31318	183809	100340	48574	150898	181307	42696	6421	154236	
45650	111321	161280	170405	66323	107787	198361	173872	129376	
45546	162562	74210	73379	6994	112261	79575	23957	64987	
179805	40297	188039	25013	169868	178792	89115	44423	126952	
112016	124810	84732	3296	172829	27924	53481	58395	136334	
112291	191769	121447	157648	84543	163679	147895	27155	103306	
4016	1397	149665	66775	180428	92454	153583	10101	126196	
4834	136487	193820	100090	141278	53188	164472	129327	119445	
52724	168849	92014	149634	70321	2899	95310	125298	80777	
76724	5523	57766	119372	176778	86435	186312	76596	106627	
2014	194851	173042	87485	139929	66592	120470	99711	111925	
7800	75644	46608	187472	171907	192825	121764	116796	15290	
81406	61062	99717	16010	174959	60854	156306	186580	117687	
43245	55861	112145	174886	50014	60281	145429	173323	46217	
38142	89359	178072	114867	5755	199051	11847	123839	51387	
33967	23224	46297	98979	191964	9857	15924	67532	55947	
103111	98112	82456	184945	120214	58431	95152	80332	190267	
109673	166987	158888	160334	118572	174019	63613	187838	53585	
188668	143756	25526	154981	94578	35182	5334	8325	90958	
172462	27222	2893	42555	163710	159443	155933	131701	59750	
156287	184304	168428	48525	99754	4602	15143	6177	71243	
143066	81961	36085	59585	36421	148981	26948	11646	105125	
71774	161347	31764	179976	26362	5847	36287	163618	49843	
114141	69381	107988	132983	174153	186507	189059	21039	30647	
111595	160053	179030	14502	174464	164485	77658	109758	134393	
90189	56277	189895	196432	145612	118963	54476	26392	39589	
120104	97471	71066	45986	95689	138360	189632	134228	196517	
47505	102714	47164	179610	96873	65292	107500	114159	67306	
69632	33845	58034	43855	184566	147937	161402	130090	137341	
54018	153376	12885	144354	171815	68313	8874	96861	4156	
167640	123705	108116	120812	113738	155475	128008	139349	151990	
173604	31599	84702	157294	4284	87674	8429	101262	53853	
13654	48970	196414	101292	123107	14203	73501	191109	172017	
67495	48378	57906	10193	198544	34492	13782	44026	60183	
157374	129925	16736	52553	27296	43507	112517	35652	126458	
21381	90745	151770	66763	11481	56502	138861	174654	113518	
173701	16242	159083	199936	127001	123772	118956	118627	38850	
195779	46303	8459	47811	51027	81363	158991	54494	180013	
75888	145514	41298	10590	120916	70797	72250	133624	195211	
44728	179158	69394	190707	133026	40333	56472	71090	106401	
58199	43996	19922	21344	141870	168763	134375	163832	1153	
98271	120928	187069	58126	121166	149384	174770	182448	166023	
121184	60976	156849	30024	108525	137811	78928	198642	20386	
82321	5487	137488	51778	33802	45729	37800	172444	152662	
9521	96647	11230	192251	16999	113097	192513	114781	175734	
81742	80631	82700	131707	164674	189040	56624	445	123254	
9888	131213	84391	190902	120794	40175	82877	68112	124627	
161683	970	21052	78885	55373	63357	164851	170704	62307	
39534	112938	93815	199026	86649	73697	83756	76975	116088	
175551	67483	78677	190212	101829	83719	121660	155353	16730	
30238	41585	17469	63455	94364	125829	66555	15863	122906	
28565	56142	164997	87815	198886	44191	21467	103801	52919	
1471	115251	154114	21503	193844	73886	180800	104344	44533	
60525	95695	62124	82883	152949	168324	77823	85495	144837	
146985	18280	16345	150617	169398	127563	71927	95005	18879	
83060	37672	68625	182680	45863	62063	30854	68307	36457	
54458	41188	34492	67056	13086	100383	192739	161854	89292	
182601	35853	96385	94419	139850	49721	187343	55489	59908	
164491	163929	125982	159016	1440	52193	57906	190597	171895	
103489	141504	51235	184212	98252	18708	165199	15338	56527	
76773	128655	103019	86307	28144	194998	14923	1037	182961	
82334	151069	37532	20343	84629	135589	105485	164845	167439	
54299	99900	174092	29798	194161	107677	44136	13349	40925	
39546	38582	39906	191360	118700	147760	58877	135968	157227	
184267	185689	168867	51796	21088	12378	180757	29664	178554	
71884	191341	76315	66293	136914	177510	76022	86655	134930	
53420	96568	105571	160413	158826	149268	97337	165559	111809	
55758	69436	10828	182253	152582	73697	56478	42250	64913	
10028	176326	49764	80765	28974	175056	121624	156733	39369	
90342	152356	86667	127294	160914	34889	64535	192642	141882	
39509	172578	9460	148645	7208	26166	16474	110539	113793	
106602	43776	15436	60922	12891	82254	26740	50338	164131	
101756	53743	197592	183309	24348	56887	141394	94187	58950	
68930	105021	162226	103447	13464	165846	110881	20728	101915	
189339	144623	94785	90262	183779	109770	73056	176875	131945	
24506	101481	22486	55959	109294	158259	73837	171626	148871	
92771	71933	88419	117186	75809	126409	111522	96519	167335	
37141	1941	21851	8124	44356	51192	82059	141522	88547	
26612	108812	171358	161329	43654	184768	62673	28645	121374	
2056	191116	107451	77377	2478	47414	177144	118493	30518	
3308	107042	183345	130548	44893	81113	193166	19416	79917	
101225	67062	65682	125085	50154	57992	106706	179738	95616	
65634	134918	92069	116552	82553	184462	24195	132946	29737	
49477	22315	20405	137903	165290	98149	90751	130688	83701	
127984	19843	166121	73727	175594	104008	192458	78940	145142	
126122	74826	162684	170515	12787	148719	72476	47121	163795	
156745	54787	112645	34944	24848	151423	82761	55886	34193	
108842	48250	63723	45015	131610	139685	134051	128668	11206	
65902	190450	64138	61526	32594	73709	55288	192226	47243	
52163	124969	151209	116564	54201	142432	67581	142828	4315	
140112	126141	25275	143976	76181	104790	172829	118389	99034	
6158	134356	110698	69919	114519	152857	4529	128	109392	
149616	56447	158808	167048	144763	59292	107732	81119	20356	
77878	19342	133642	32368	138190	134155	147705	177651	151319	
113903	52987	22291	53426	146692	195498	97581	42982	160243	
122582	69705	96525	199704	74734	189602	44124	126055	115142	
29109	185982	91587	128466	9729	131152	148481	19996	130151	
39918	46871	146430	198910	150824	178664	109532	178359	173775	
123192	143982	146216	30384	151246	30555	80948	122900	143359	
165998	177211	12744	78952	120727	97618	90275	152363	115758	
67147	116613	72067	149952	16291	19129	199417	8893	79337	
21637	82993	86783	53945	90604	44997	52266	128350	178621	
175795	89866	82340	46413	192886	147876	68344	144611	120678	
124291	178847	136499	47127	21760	106334	143103	113591	3021	
102183	91691	194174	177931	140478	49166	20710	53335	93259	
121355	9814	77237	23328	199636	147986	8166	878	136053	
191286	141327	150177	28217	135656	122552	132598	195205	14221	
181484	172267	125701	177803	115032	30439	179726	114781	52590	
35096	125060	166865	134057	171730	89707	196597	132025	141754	
11646	163197	149384	194833	167073	62826	23530	41102	58358	
189559	168501	49953	43184	173238	86179	41145	185750	150666	
78000	74948	111595	126147	188216	147254	147211	77744	110039	
196047	125597	65536	86008	125469	139136	98027	133679	53670	
20948	13037	27955	90794	36055	129302	171358	53219	163520	
124981	183364	20453	50838	99430	140228	140826	21918	74399	
96360	192208	19770	90903	18634	104149	65194	158106	164833	
147565	112792	10345	37471	198178	85440	128686	144287	180153	
168593	183071	96598	95963	145502	151545	76791	148926	54799	
72580	6244	164454	151581	86936	44856	16492	53145	125140	
153455	65231	50942	96995	150379	112389	69583	139264	193429	
80338	54537	177779	118474	121325	69473	160285	165956	163001	
84684	16254	126482	196511	137738	99858	36854	113457	47676	
172401	57784	197915	163990	80503	64346	79733	131518	186178	
180776	55538	152735	105144	190456	183406	128491	9582	52712	
57729	158497	51613	57406	70382	182882	163697	48677	64431	
45967	192239	49098	186721	163600	20679	115453	45473	75192	
38283	157423	179347	61849	10834	150409	143860	111699	109587	
73721	21882	13776	154627	5450	64028	61666	28993	105186	
65444	148145	119701	115911	185177	132092	141962	116259	14356	
58950	2923	154438	199490	115911	61050	95023	26991	103123	
37446	109917	75449	102189	135467	144653	141534	123162	24671	
191396	146131	11273	45589	99766	26734	194790	91337	156928	
122448	154944	122521	167878	57754	199612	171528	67562	31458	
21540	192587	195773	116881	22767	13696	66189	79648	86173	
146887	160914	119341	175624	112737	181472	41182	45845	35823	
87882	64077	43355	166951	156739	171229	79611	88639	189754	
9540	157685	60122	103898	44191	133740	57937	34492	174446	
94468	168562	182357	117058	31861	89207	136407	163569	196414	
193093	102891	17597	10144	115374	172505	118535	120672	116106	
56600	157728	77432	176326	23908	193594	11548	83609	68771	
71713	396	63412	42311	156373	98155	12225	177803	79520	
113719	89048	141315	113713	117022	121245	39107	75046	155207	
181166	112859	162422	159779	189651	154035	39424	126000	102787	
168666	165028	145838	138128	123748	79306	175679	196560	106578	
50600	120012	136157	128161	190139	112450	54262	102037	40529	
175197	33973	29804	144422	138306	111363	124432	199295	199991	
119640	102787	105040	9137	166529	178536	110222	51400	1068	
186660	163502	19965	26166	170900	76321	152466	13049	65310	
3235	15021	73965	1251	46022	114922	149292	70938	87882	
22950	165400	78952	63973	186861	119433	112877	174544	116954	
47280	64321	46816	125359	131085	131567	152088	99925	102299	
35109	83976	94199	196878	177406	4431	14655	18518	77878	
63436	186458	166468	114702	98838	78940	183950	104393	22523	
172194	83585	150568	199148	45766	6036	93070	23676	71090	
68051	188796	4083	188454	156245	155335	155256	150147	122826	
8807	10565	110808	139538	27064	57284	146289	66018	69540	
101957	182296	188930	184993	172267	114043	187948	138354	61330	
198184	85025	188064	120940	98210	33125	144922	9790	64694	
100554	43916	3088	31483	107359	60171	169740	109190	69870	
244	23304	57155	109715	158	153138	15277	183516	161213	
41749	76724	89579	155006	174818	183028	107738	128845	49971	
122582	128698	142767	190743	114055	29023	69467	171687	155659	
148181	188375	161286	21760	23633	5078	188515	88065	40565	
127502	39540	66427	152137	129797	190804	30793	126824	35530	
84568	15381	78903	151209	153412	166334	138403	81400	99699	
128185	16706	56826	36464	46327	124248	6537	195809	66745	
196206	105485	11139	114250	82846	28761	79575	30506	60458	
43715	10480	53054	119262	171193	66812	116600	184523	147193	
5121	157832	127136	16144	20716	104979	119909	87113	4120	
133441	195761	84067	15137	68594	164173	21619	180721	117211	
142078	37385	122893	8551	55410	112200	123107	126568	167720	
109496	129022	114269	191818	65084	10236	131689	41041	158582	
169075	48592	176167	97673	112602	153174	4174	146588	92393	
58028	85410	129913	17969	184694	5011	43080	150415	107841	
65170	726	182241	140637	54268	154206	9906	42207	49269	
109435	5133	28779	107518	76517	91294	169435	4272	82108	
31086	147962	72201	75980	31904	72012	99028	63015	74918	
110680	139685	91788	74283	41884	199160	31031	72690	90812	
42256	165321	179451	140533	86631	141028	57448	96226	35200	
94041	65170	84134	4297	90275	60024	66476	3790	110387	
169282	153754	125384	109856	134808	195431	95347	185702	137927	
130474	148041	181093	110527	78903	76254	159113	38856	55556	
14881	76907	66037	87394	13977	91459	99729	15601	157526	
28272	131097	163667	84153	44185	171358	152717	66085	15589	
12134	45418	102531	83268	115984	99620	183748	85123	43068	
112975	182094	108086	120617	39876	126263	90360	161048	61904	
115007	105351	135266	193002	26508	58462	7245	689	79733	
28022	36219	124609	4004	181655	152668	173415	72995	99192	
114373	81607	159455	33613	48873	107329	66842	141003	88437	
152338	94248	10925	103843	185628	90671	128546	43294	51711	
155048	199447	82663	45003	38246	168776	93235	131402	3247	
65682	33381	198391	199771	104417	170247	14960	109581	173299	
137762	82517	118853	142871	137298	58016	173592	124413	87052	
130676	174611	110100	26612	33393	68185	126067	182790	70279	
88645	129577	2984	41298	109178	181624	162556	45595	157105	
126141	52016	44453	49807	107140	150794	165358	7684	154951	
193411	28254	256	172841	134558	75418	81717	155353	19251	
185958	72226	169441	164308	156446	41127	129809	157331	128777	
148407	99614	79672	146533	100523	147809	59341	121111	177052	
94383	160285	188894	84189	174751	114244	140649	191512	154511	
101481	104478	8142	125860	86496	163533	54714	116912	115154	
89683	187166	145117	79349	74539	128790	46089	155500	38936	
66793	109117	23127	2203	69491	50490	69790	92435	180434	
156031	88529	79019	145807	123955	74203	8728	31269	39454	
24866	26527	84458	12091	154536	162428	99443	107371	23389	
165553	39436	103709	192031	166816	173946	106016	105540	51271	
86545	147205	14142	121551	9735	8795	36232	133471	42897	
191982	170350	85288	109752	70212	162171	41603	11493	154835	
32868	173360	31922	104722	175063	95017	50722	11389	22504	
80393	21222	190713	199984	38075	168898	12494	159400	28028	
166700	199331	8575	323	43770	125616	138800	137518	83469	
148444	157417	81650	67129	101237	131866	27399	119823	181551	
51198	162422	114250	164308	111449	36177	89170	171632	131103	
138653	38453	130596	102867	69937	127142	150110	188033	182192	
90665	148151	159675	75040	73575	160731	891	25812	63912	
63650	64450	135754	179579	138483	99894	73447	162879	13855	
154603	196914	139532	13477	54824	135272	198410	41981	73117	
11578	48140	39906	88315	187893	107060	139136	44350	113732	
82456	149891	14142	159516	195645	110692	74820	15827	108910	
132409	100505	140088	110722	67715	78964	31581	15332	37214	
58297	16449	133166	143390	129962	123522	168037	3741	154401	
132513	197695	34352	35456	175703	193759	114995	49941	174379	
37355	167201	38405	91325	86759	76462	163624	80533	53133	
89805	42793	115441	40852	120025	159937	176979	108415	87778	
164472	182558	6396	132867	162507	137402	48549	25849	6878	
89316	172371	11365	92332	168324	145374	14282	61904	92167	
173347	40028	131085	19251	66745	100285	35591	129980	21589	
95359	109392	17865	171083	184401	98948	71744	164070	74789	
20099	130139	126867	161921	63741	189217	64425	150586	56582	
45485	57223	89304	83255	54531	110112	48744	175996	86966	
9393	175575	78104	62942	44325	152912	187575	146411	149323	
198721	86966	180403	123113	33265	165913	44563	81137	147095	
142413	116240	197341	457	189242	116277	91715	85856	71646	
120861	119774	84494	2691	20630	120214	48329	22333	8319	
77078	38630	6640	176119	52572	152466	113341	4065	46871	
168324	169911	20765	141089	142169	10516	17530	179744	185085	
68075	97343	148902	153797	27515	139825	106273	85410	46785	
163465	19544	107487	151545	166365	169105	54720	110008	126769	
71506	123620	194131	144562	179927	196206	133306	5084	117711	
164192	66946	146454	101524	84751	2124	111583	110063	99223	
182564	66360	54824	145886	75113	64913	109013	198196	180226	
43562	50924	59621	172328	24384	178053	46407	176656	109935	
48091	189425	88578	150110	3235	86435	141815	62612	133831	
36049	31684	88157	37770	184499	199710	161653	31886	116539	
185769	80716	171480	21863	54122	52657	134314	68032	199508	
101255	125372	111315	139471	114501	58462	176741	199453	14667	
171162	38453	96507	31892	129052	131811	128277	162452	175813	
128216	173152	193130	185158	4260	8087	172816	171046	136187	
150263	112657	112285	50899	128704	195895	47890	165065	192403	
78806	99369	143164	160883	163868	176216	6042	23640	26411	
20832	21082	194686	76126	149237	105235	28327	34462	143591	
172206	102690	109435	53072	155054	76871	48787	159107	135425	
28321	153077	61288	110631	76505	29664	140387	29951	199112	
169026	154383	31233	47103	124535	24067	109215	64938	177077	
164344	146662	121941	65603	17395	139728	161408	65029	144190	
148645	73465	192556	130291	5041	98033	23829	62490	107249	
164106	100132	32344	134625	71585	7733	22895	12323	122021	
110881	34895	157758	104332	19452	8673	139850	41914	172731	
198031	182485	7330	20313	152240	43361	10791	181697	162611	
99467	68740	65432	129669	170405	58749	129516	107329	110930	
67044	63839	80258	103850	34761	76315	30714	84543	9381	
163667	51046	28388	7440	148261	158192	132348	194821	162263	
166340	21888	190859	160212	74081	14630	2588	141412	122240	
171809	195278	63369	178664	168886	5450	127429	6189	116606	
2954	17963	70163	163648	7892	176350	41493	12146	68966	
90885	51839	177461	9454	84073	56850	123131	146912	178340	
163978	102745	93009	121532	80887	39448	39723	153504	140924	
74741	38032	194833	61685	117626	75491	39192	93131	25373	
58883	30409	111321	147235	108177	5530	114177	62191	68093	
185219	75388	42256	43446	192574	12799	72244	64645	81827	
27528	157557	89426	157966	169954	151026	47249	68637	88981	
30207	132482	149628	120763	56319	52639	105009	173079	145984	
38008	3387	61660	87198	118828	71402	54806	130688	76230	
65664	82340	187844	173408	104570	165345	166609	72940	141071	
122820	76474	46828	157697	111559	33894	85306	65127	55453	
199301	10687	185537	120556	177016	2655	101890	91996	109355	
40993	154597	9222	196084	72256	166609	115599	70462	6445	
78287	78751	163325	150080	73373	137860	86112	181752	77078	
134155	164479	76596	7812	80844	153376	85831	63638	28803	
65170	177565	24702	84140	141797	45204	53005	134002	102354	
89780	170637	136853	97325	82187	97758	133429	100694	111913	
31678	34651	171205	128210	48134	142755	113988	80222	106065	
61831	173878	162086	137225	154139	91556	169404	1763	198300	
153907	73294	191109	5737	169679	18293	59249	51601	1855	
50277	63998	76291	187948	180751	199057	114031	79245	93699	
98448	104600	30720	101323	194491	144556	72372	54738	10437	
134088	193539	16120	169270	75912	71316	198367	199600	182314	
174464	178572	120196	46633	73776	91630	84293	35524	90549	
10150	64791	158070	114000	16931	61855	168178	119225	176265	
13953	156403	16687	110326	93687	187459	164704	186922	169636	
39699	175923	24750	115441	2819	149378	122588	147467	189962	
159022	118395	72159	120550	130236	84946	24451	30097	135486	
167885	178450	63217	40278	172676	11585	6012	130908	6616	
3613	114293	54909	182228	151545	93620	105852	88065	181862	
187643	183339	33607	41304	30842	59774	173988	147382	22028	
84989	121184	179848	74704	159956	147766	94560	100706	110936	
189437	140759	83298	95329	152674	163136	95902	170271	133728	
169935	122869	55483	55141	48311	38368	21503	126141	8203	
199813	134509	33058	35969	11896	189040	66189	139026	117711	
159919	89054	62777	172890	104484	156672	61074	59383	146540	
88755	1373	94828	73123	4370	185982	93900	175465	124078	
170515	37867	65310	45918	160920	8612	97904	1525	70218	
143335	132855	98521	16297	66195	64126	55471	141949	153248	
50454	35749	138421	86667	77359	86399	153760	54873	182088	
188351	67117	54427	172676	24213	10419	50258	172407	69961	
118425	50289	20911	116552	188644	50746	63174	27992	32221	
108501	157612	41988	197158	96513	34645	19312	44905	198800	
36854	148395	61916	101085	172005	111089	187038	133404	110240	
16156	36250	120904	56704	106523	5975	199093	130737	146533	
136017	149829	182973	95677	113610	114195	81613	174825	99729	
38673	199112	131237	158906	110655	130364	8765	173769	139758	
173982	29286	25648	141028	7556	91752	122472	76395	88389	
95091	55074	10541	10809	191128	63369	37477	151471	173885	
93504	34114	33650	111449	127270	196975	142114	26636	165034	
18384	19434	132812	143445	58437	175380	30879	169160	168763	
40254	174092	149793	124615	93858	6421	3448	121410	842	
81241	127978	91892	84153	166169	111223	100340	167494	40578	
163606	169893	118218	191909	54152	199398	121917	117046	31355	
125939	19782	35066	109978	189309	140228	117510	5163	54665	
155793	42519	95103	49709	196786	179048	93363	72488	152759	
7355	12317	26191	193130	82187	98826	137158	38203	144660	
123400	12305	11859	89261	104155	192300	7062	192281	46791	
56612	195602	107622	181826	36903	13092	36641	80277	194717	
50820	177944	129302	119933	185250	63510	148603	6256	176827	
87504	29267	59774	69113	33766	176131	97026	19593	108501	
34742	88810	93327	84201	84549	105900	50753	61257	179213	
22950	60940	53280	15467	36927	171406	102580	11816	156159	
65860	131945	178121	116375	141095	38991	57528	79965	34242	
39369	121966	174696	31697	165034	102263	28034	90916	123785	
34413	153614	106328	26521	103050	145667	150739	188198	63418	
138141	123229	108885	123192	84336	135070	41218	65182	113610	
64700	50368	92442	121227	13129	172847	176784	47688	90989	
180391	192123	3766	68429	155213	13819	97453	119213	182759	
65298	119158	190163	168385	93125	141351	27247	84000	51943	
188888	189614	51149	80356	36293	82645	166615	49086	88285	
141571	76810	62686	199685	196542	7361	195968	191061	150739	
53914	46456	116381	2533	40559	184182	38783	143121	152100	
79831	170833	160658	46340	192861	135486	82456	52810	433	
4016	86197	163941	48812	67135	11591	25147	8057	195541	
103666	29981	11688	146204	118932	126598	62252	70602	25684	
41774	184145	181166	29780	128839	105028	32099	156904	145569	
146948	171065	122832	168507	108488	17603	122857	149823	19196	
125011	71499	122985	147516	81412	123949	163539	143463	6744	
10358	111192	97386	101573	14301	159510	195913	4144	126568	
119359	156458	11926	5676	62576	121490	123778	76224	151801	
193820	159138	196395	162977	94090	110393	25825	106694	121923	
184700	125213	54555	101670	91495	118645	176894	94285	31996	
150263	98088	156446	146863	166139	175673	128118	78330	52932	
9540	130023	3064	164363	187514	151972	191946	66806	173384	
13562	53017	35365	143909	78397	114037	131518	80814	2960	
100492	193630	124132	101646	165828	171699	93113	8948	29652	
137408	181014	20252	80576	866	129864	192306	199606	65212	
91697	184762	160603	50356	82248	123974	163887	117162	33497	
70315	159315	123192	151362	170247	115044	41408	184609	74387	
88273	173000	111443	102903	54146	85550	49880	139361	149182	
107933	98197	134375	85306	113017	111687	238	190945	19562	
122057	177901	35212	144507	5597	57296	91679	36805	106462	
132666	197695	124352	21241	73691	65780	4797	51155	194009	
3186	111974	128051	98179	95909	188821	120458	188503	13342	
98246	126031	12726	90043	3180	56521	134173	40504	46926	
121581	105205	163533	165199	117669	25623	192245	161054	128246	
66995	46065	73984	141620	44222	40907	174348	192507	15698	
13776	14466	133795	193209	118163	67630	44545	142773	146247	
186226	180617	157886	134485	10223	74075	186159	108495	157417	
87748	190780	123736	126366	31043	127978	58077	143695	143408	
21766	112651	86588	51497	117180	77066	112090	6622	193276	
115410	124151	8301	17176	129119	109941	120562	20374	53139	
76450	186959	178530	141479	18793	50740	176021	198477	51400	
86338	36567	12018	133300	148371	101109	145038	118859	144544	
134100	141284	165126	138605	39723	102025	27033	189620	169008	
89500	71847	33821	99241	113719	143878	15344	66934	158625	
110906	171931	135498	3997	23499	82059	78958	99357	118450	
179616	62948	45918	197586	142383	104210	143201	13263	60635	
189840	156177	191763	192043	37556	159467	125707	9125	178310	
14685	167061	145630	142249	137311	151575	147852	29615	109129	
186281	37391	47566	192788	131018	191482	94267	104417	105418	
147022	171510	100828	52468	34883	107133	137286	90049	50399	
168403	152344	81528	66445	47664	35798	156782	195437	1580	
136194	14862	6274	25031	63894	139587	2783	41084	46254	
159150	69552	188259	190890	81278	91703	186233	113439	34925	
54757	61385	86033	49892	30750	13324	162715	105565	157001	
103660	38032	180080	13623	148322	95158	131109	106254	94639	
